SourceFile,Date,StartTime,EndTime,Rank,Name,NSA,Round,Speed_kmh,Distance_m,PointsDist,JudgeTotal,Gate,GatePts,WindMS,WindPts,RoundTotal,RoundRank,OverallPoints,BaseWind,BaseGate,BaseLength,WeatherDesc,AirTempStart,AirTempFinish,TrackTempStart,TrackTempFinish,HumidityStart,HumidityFinish,TanWindMin,TanWindMax,TanWindAvg,Location,HillSize_m,KPoint_m,MeterValue_pts_per_m,GateFactor_pts_per_m,HeadWindFactor,TailWindFactor
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,18,SCHMID Constantin,GER,1.0,86.6,118.5,57.3,52.5,4.0,3.7,0.42,-4.5,109.0,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,18,STEKALA Andrzej,POL,1.0,86.1,121.0,61.8,52.5,5.0,,0.49,-5.3,109.0,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,20,BOYD-CLOWES Mackenzie,CAN,1.0,86.4,120.5,60.9,52.5,5.0,,0.42,-4.5,108.9,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,21,HAMANN Martin,GER,1.0,86.2,120.0,60.0,51.5,5.0,,0.29,-3.1,108.4,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,22,KRAFT Stefan,AUT,1.0,85.9,118.0,56.4,53.0,4.0,3.7,0.44,-4.8,108.3,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,23,ERIKSEN Sander Vossan,NOR,1.0,86.1,120.0,60.0,51.5,5.0,,0.44,-4.8,106.7,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,24,TANDE Daniel Andre,NOR,1.0,85.5,116.0,52.8,51.0,4.0,3.7,0.16,-1.7,105.8,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,25,DESCHWANDEN Gregor,SUI,1.0,86.4,119.5,59.1,51.5,5.0,,0.51,-5.5,105.1,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,26,PAVLOVCIC Bor,SLO,1.0,86.6,119.0,58.2,53.0,5.0,,0.61,-6.6,104.6,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,27,PETER Dominik,SUI,1.0,86.4,120.0,60.0,54.0,5.0,,0.94,-10.2,103.8,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,28,MURANKA Klemens,POL,1.0,86.0,115.0,51.0,51.5,5.0,,-0.08,1.0,103.5,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,29,SCHLIERENZAUER Gregor,AUT,1.0,86.3,115.0,51.0,51.0,4.0,3.7,0.22,-2.4,103.3,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,30,LANISEK Anze,SLO,1.0,85.8,113.5,48.3,51.5,4.0,3.7,0.03,-0.3,103.2,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,30,JOHANSSON Robert,NOR,1.0,85.7,115.5,51.9,51.5,4.0,3.7,0.36,-3.9,103.2,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,32,BARTOL Tilen,SLO,1.0,86.4,116.5,53.7,51.5,5.0,,0.2,-2.2,103.0,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,33,WASEK Pawel,POL,1.0,86.0,115.0,51.0,50.0,5.0,,-0.1,1.3,102.3,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,34,JELAR Ziga,SLO,1.0,85.3,116.0,52.8,52.5,5.0,,0.37,-4.0,101.3,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,35,WOLNY Jakub,POL,1.0,85.6,118.5,57.3,52.0,5.0,,0.79,-8.5,100.8,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,36,AIGRO Artti,EST,1.0,85.4,118.0,56.4,51.5,5.0,,0.72,-7.8,100.1,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,37,FREUND Severin,GER,1.0,86.7,115.0,51.0,51.0,5.0,,0.41,-4.4,97.6,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,38,WELLINGER Andreas,GER,1.0,86.7,116.0,52.8,50.5,5.0,,0.56,-6.0,97.3,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,39,LINDVIK Marius,NOR,1.0,85.8,113.5,48.3,51.5,4.0,3.7,0.62,-6.7,96.8,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,39,ZAJC Timi,SLO,1.0,85.4,111.5,44.7,51.0,4.0,3.7,0.24,-2.6,96.8,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,41,TROFIMOV Roman Sergeevich,RUS,1.0,86.0,109.5,41.1,51.0,5.0,,-0.33,4.3,96.4,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,42,ZOGRAFSKI Vladimir,BUL,1.0,85.1,115.5,51.9,51.0,5.0,,0.63,-6.8,96.1,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,43,KOBAYASHI Junshiro,JPN,1.0,86.0,116.5,53.7,51.5,5.0,,0.91,-9.8,95.4,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,44,HULA Stefan,POL,1.0,85.8,111.5,44.7,51.0,5.0,,0.06,-0.6,95.1,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,45,PILCH Tomasz,POL,1.0,85.7,112.5,46.5,49.5,5.0,,0.25,-2.7,93.3,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,46,PEDERSEN Robin,NOR,1.0,85.8,114.0,49.2,50.5,5.0,,0.69,-7.5,92.2,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,47,HAARE Anders,NOR,1.0,86.3,113.0,47.4,50.0,5.0,,0.5,-5.4,92.0,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,48,SATO Keiichi,JPN,1.0,85.5,113.5,48.3,52.0,5.0,,0.8,-8.6,91.7,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,49,SOUKUP Matthew,CAN,1.0,86.2,110.0,42.0,50.5,5.0,,0.13,-1.4,91.1,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3037RLQ.pdf,20 NOV 2020,18:00,19:01,50,KOT Maciej,POL,1.0,85.8,111.5,44.7,51.0,5.0,,0.45,-4.9,90.8,,,0.00,05,80.61,mostly cloudy,-0.1,0.7,-6.5,-6.5,97,92,-0.33,1.10,0.44,Wisla,134.0,120.0,1.8,7.24,10.8,13.07
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,1,KUBACKI Dawid,POL,1.0,89.8,135.5,87.9,56.5,18.0,-22.1,-0.83,11.8,134.1,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,2,GEIGER Karl,GER,1.0,89.9,132.0,81.6,55.5,18.0,-22.1,-1.08,15.3,130.3,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,3,GRANERUD Halvor Egner,NOR,1.0,89.2,132.0,81.6,55.0,18.0,-22.1,-1.0,14.2,128.7,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,4,SATO Yukiya,JPN,1.0,88.7,130.0,78.0,54.5,18.0,-22.1,-0.93,13.2,123.6,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,5,ZYLA Piotr,POL,1.0,89.4,129.0,76.2,53.5,18.0,-22.1,-1.06,15.0,122.6,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,6,EISENBICHLER Markus,GER,1.0,89.5,126.0,70.8,54.0,18.0,-22.1,-1.1,15.6,118.3,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,6,PASCHKE Pius,GER,1.0,89.3,129.0,76.2,54.0,18.0,-22.1,-0.72,10.2,118.3,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,8,AALTO Antti,FIN,1.0,88.6,120.5,60.9,51.5,16.0,-11.1,-0.74,10.5,111.8,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,9,JELAR Ziga,SLO,1.0,88.6,120.0,60.0,52.5,16.0,-11.1,-0.52,7.4,108.8,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,10,STOCH Kamil,POL,1.0,89.1,120.5,60.9,52.5,18.0,-22.1,-1.2,17.0,108.3,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,11,SCHIFFNER Markus,AUT,1.0,89.6,124.0,67.2,52.0,18.0,-22.1,-0.76,10.8,107.9,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,12,SEMENIC Anze,SLO,1.0,88.8,117.5,55.5,51.0,16.0,-11.1,-0.72,10.2,105.6,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,13,LANISEK Anze,SLO,1.0,89.1,121.0,61.8,53.0,18.0,-22.1,-0.88,12.5,105.2,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,14,BOYD-CLOWES Mackenzie,CAN,1.0,89.5,123.5,66.3,52.5,18.0,-22.1,-0.57,8.1,104.8,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,15,FORFANG Johann Andre,NOR,1.0,88.7,119.0,58.2,51.0,16.0,-11.1,-0.43,6.1,104.2,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,16,PREVC Peter,SLO,1.0,89.0,120.0,60.0,51.5,18.0,-22.1,-1.0,14.2,103.6,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,17,PAVLOVCIC Bor,SLO,1.0,89.7,118.5,57.3,52.0,18.0,-22.1,-0.99,14.0,101.2,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,18,LEITNER Clemens,AUT,1.0,88.5,116.0,52.8,51.5,16.0,-11.1,-0.4,5.7,98.9,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,19,DESCHWANDEN Gregor,SUI,1.0,89.6,115.0,51.0,51.0,18.0,-22.1,-1.17,16.6,96.5,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,20,KOZISEK Cestmir,CZE,1.0,88.7,112.5,46.5,51.0,16.0,-11.1,-0.65,9.2,95.6,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,21,HAMANN Martin,GER,1.0,89.2,115.5,51.9,51.0,18.0,-22.1,-1.03,14.6,95.4,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,22,ITO Daiki,JPN,1.0,88.7,110.0,42.0,50.0,16.0,-11.1,-1.02,14.4,95.3,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,23,BARTOL Tilen,SLO,1.0,88.9,112.5,46.5,51.0,16.0,-11.1,-0.61,8.6,95.0,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,24,ERIKSEN Sander Vossan,NOR,1.0,89.2,117.0,54.6,51.5,18.0,-22.1,-0.77,10.9,94.9,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,25,KOBAYASHI Junshiro,JPN,1.0,89.0,114.5,50.1,51.5,18.0,-22.1,-1.03,14.6,94.1,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,26,MURANKA Klemens,POL,1.0,89.2,112.5,46.5,51.0,18.0,-22.1,-1.26,17.8,93.2,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,27,POLASEK Viktor,CZE,1.0,88.8,113.0,47.4,51.0,18.0,-22.1,-1.15,16.3,92.6,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,28,WASEK Pawel,POL,1.0,89.4,113.5,48.3,51.0,18.0,-22.1,-1.03,14.6,91.8,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,29,KOBAYASHI Ryoyu,JPN,1.0,89.1,112.5,46.5,51.0,18.0,-22.1,-1.13,16.0,91.4,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,30,HAARE Anders,NOR,1.0,89.3,112.5,46.5,51.0,18.0,-22.1,-1.02,14.4,89.8,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,31,AIGRO Artti,EST,1.0,89.0,111.0,43.8,48.5,18.0,-22.1,-1.32,18.7,88.9,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,32,STEKALA Andrzej,POL,1.0,89.4,112.5,46.5,51.0,18.0,-22.1,-0.8,11.3,86.7,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,33,AMMANN Simon,SUI,1.0,88.5,105.5,33.9,49.5,16.0,-11.1,-0.96,13.6,85.9,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,34,SCHMID Constantin,GER,1.0,89.4,106.0,34.8,49.5,16.0,-11.1,-0.85,12.0,85.2,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,35,FETTNER Manuel,AUT,1.0,88.9,109.0,40.2,49.5,18.0,-22.1,-1.2,17.0,84.6,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,36,FREUND Severin,GER,1.0,89.4,110.0,42.0,46.5,18.0,-22.1,-1.28,18.1,84.5,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,37,BRESADOLA Giovanni,ITA,1.0,88.5,106.0,34.8,48.0,16.0,-11.1,-0.85,12.0,83.7,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,38,LINDVIK Marius,NOR,1.0,88.5,109.0,40.2,50.5,18.0,-22.1,-0.9,12.7,81.3,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,39,WELLINGER Andreas,GER,1.0,89.5,106.5,35.7,49.5,16.0,-11.1,-0.49,6.9,81.0,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,40,PETER Dominik,SUI,1.0,89.2,108.0,38.4,49.0,18.0,-22.1,-0.99,14.0,79.3,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,41,HAAGEN David,AUT,1.0,88.6,104.0,31.2,48.0,16.0,-11.1,-0.73,10.3,78.4,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,42,KAHOFER Timon-Pascal,AUT,1.0,88.7,105.5,33.9,47.5,16.0,-11.1,-0.37,5.2,75.5,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,43,SATO Keiichi,JPN,1.0,89.0,105.0,33.0,48.5,18.0,-22.1,-0.98,13.9,73.3,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,43,JOHANSSON Robert,NOR,1.0,88.7,98.5,21.3,47.5,16.0,-11.1,-1.1,15.6,73.3,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,45,INSAM Alex,ITA,1.0,88.5,99.0,22.2,48.0,16.0,-11.1,-0.87,12.3,71.4,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
2021JP3038RLQ.pdf,27 NOV 2020,17:46,18:47,46,ZOGRAFSKI Vladimir,BUL,1.0,87.9,98.0,20.4,46.5,16.0,-11.1,-1.02,14.4,70.2,,,0.00,14,81.34,overcast,-1.9,-2.1,-6.5,-6.5,87,89,-1.32,-0.24,-0.90,Ruka,142.0,120.0,1.8,9.54,11.7,14.17
